subscriberCount
0
90
30
36
52
64
524
2141
13007
145
147
18086
63478
0
44485
1837
254
184
1837
5
271
0
110
1758
39
1120
6280
564
11
0
77
15
1650
116
52
392
26
1449
624
865
11
13936
12263
10
36
544
22942
0
17
55
5499
3393
3179
68
3
452
667
110
3227
21
11
822
1141
403769
293
209
78
1475
6
153581
4
889
16997
21
1377
118
6814
184
1757
55
55399
9565
965
125
1172
168
5666
3226
1293
21
0
0
1
146
158
12525
15926
211
5832
44
104
9751
13143
37729
40
480
3
53491
337
238229
4302
2350
35
561
647
0
262
5
48
20287
2172
1711
14069
1625
1048
145
206
3118
1146
23
1600
1545
4
199
2946
20550
2973
2331
28399
27
1590
24033
8244
0
43761
144
0
560
1254
346
2438
62
0
1103
27
2814
13763
115762
537
0
114050
8
70
2505
329
67151
2646
152226
3145
2241
23
1657
59
438
492
10
102290
310
81836
33
21
1427077
187
16
1229
352
3801
2052
60656
27
395
2667
46
136
211
1004
744
126
95248
75
9
20
22
46
1152
35814
113
614
523
1269
2
0
34
63
113
90
12
3
4
21
16277
2
60
79
9
1976
1
45
58
3031
20736
13191
115
6506
1139
151840
289668
2126
0
3880
603
0
610484
24791
1947
4
9325
7809
1553
90
169
68
558
2520
37
2285
3212
2981
5
442
559
190
37556
215
776
24
252
128351
37
583
257
5472
31
1784
38
28363
3210
39
18665
69
182693
29
155
273
1855
1257
1751
18
102
2632
2756
39
131
3303
89
0
1571
12280
35
3122
1490
20
7151
48
21317
120
189841
578
5545
38495
190
63
188
7
386
65
48
267
415
922
1242
11
369
4623
41
52789
313
846
106
32
90
17460
159
7
279
176
32646
59
14
162045
13
330
123
2565
4619
2001
600
3382
53
35698
4
168
5173
55
4
18127
197
3732
482
2625
10
4
2327
5
296
71
48
205
223
635
1377
12565
33
21
1056
17952
1588
2396
607
235
595
2394
13
45
135
11228
3418
0
22535
756
0
1691
1281
49
5159
0
183
2
47433
299
191
637
1069
32
5629
46
0
11887
0
47365
211
7229
18195
6231
2065
122
6840
16
276715
5
2433
0
8505
3528
87874
15
3
3
1349
2844
115
3422
270
597
178
128
509
120
14
2783
1772
5391
2071
145
697
15
52095
921
292467
4574
3
2270
11336
5352
238
761
5249
2731
1616
1050
1311
129
233
58
4
2030
25
7
3
6654
25
1573
1409
292
937
118
760
272840
3438
0
3540
10
1083
77914
100
1146
27
21291
259441
8
338
408
20
6026
16
1487
259
64
12
4
13
11218
187
107
555
9886
15945
22531
1595
708
261
156
282
36
81
6600
6617
15340
125
6708
7391
1550
6403
39
5926
35
387
54043
26
87170
5269
653
6
206
11594
37
14698
598
2078
168798
2025
185
64
43072
31410
287
52
945
136
14
155
230
245
21819
1638
29128
265
41
14821
2
4
363141
246109
15
1440
123726
70
765
25
713
31
103
27397
37
8840
154
4925
2867
9510
54260
189
998
11126
3638
2121
1
1662
1254
268
94
3275
26199
7825
17
712
99
1035
54
3
1969
485
544
5114
10211
35
463
3109
1494
193
12328
9
83
217
17
19
3575
5006
232664
9925
4182
21174
28868
60494
8
0
8680
188
1189
3833
371
16073
754
440
61
72
715
3056
858
702
17
726
223
7
3
6229
672454
14
1140
14
36401
299
319
366
4906
1855
9
5286
12709
105
25
102
4
282
55491
52
10722
33
7148
3685
4984
1202
10
151
3075
32788
71
36
18
53
5752
20
99
1170
1434
9
5239
3742
1
2118
0
15187
165
77
12889
5219
16110
828
125
48
144
4318
1954
127495
6
3038
1325
105
1706
577
438
1
1394
0
18
1
37
449
0
154
158
31
3465
500
13691
3616
873
357905
848
44
5664
10
807
0
110
76
1640
169
79
23
332
355517
3771276
18935
126945
207
16
0
6628
783
6190
4025
5
248
7
5
31
297
4
1750
172257
368
104
906
0
4190
2506
149
2
592
4939
1047
0
103
29
236
91
2762
469
31
105
96
25
11
216
898
191
0
24008
6498
3
28
47
2773
419
240077
112
18585
5
29185
74
385
561
10196
49
14
1893
116
11
549
5572
2
1960
1150
1152
2
11259
9016
369
332
0
392
29
797
286
52
221
26765
30
4228
861
25
0
11
46
42
40596
0
13
654
471
4534
8
2533
11
277
13882
2598
10086
0
13
8
20849
11112
10
27
12128
373
63
4033
11
45
5115
539
792
3132
2405
1078032
22229
10
15238
175
67
4798
4511
22535
0
14
462
103
21311
18
870
1654
15123
68
58
668
1217
160
0
1987
13051
769
34
714
763
21
0
52671
412
20
24108
13
43566
12
49
66
24
656
26121
2
573
8831
584
2
100
17
67
43
0
84
516
1316
81
162
180
0
3211
3135
509
80
41
146
10
6
176
3157
382501
1259
115
955
24
156
159
32245
2362
33
15555
209
29
103
144
16
2930
142
4546
878
51
2153
550
25337
311
6
84
93
3857
0
11137
1024
3
27
1248
4679
12
27
23277
27
8460
58
66
40
8369
13
462789
164
597
53743
8370
301
434
433
6100
0
30
79
5
610
20567
43
15409
2617
6724
356
1804
17
407
20881
3166
1437
44781
304
3996
1100
271
4107
93031
146666
3177
18223
1506
72
381
67865
7698
202
29
559
30
1895
1402
4488
283
286
9
8062
327
59043
9
156
78
0
206
9373
988
98
98
108
4912
93
12582
21
1647
135
259
63
14123
4
20
882
0
14177
639
47425
5286
3353
136
0
886
0
275
123
9282
6
21481
85129
804
18903
58189
26
31
1987
45002
24
21
16
26
857
2219
244
118
660
19
172
23
2
4217
36
2295
105260
117
2546
366498
150
12427
1707
5
121
2049
146
271
154
1464
1656
174
69
16022
20
2392
51482
231
1466
91
11151
334
924
3210
330
14
2
125
5600
2273
59260
35
1896
16
12
72
67558
484
81
7952
137
1847
3242
61
34671
8
10
215
304238
1010467
182
17517
332111
68
58793
23362
6205
121
29
8396
19018
0
110
17613
194
105
18
8324
781
7
24
9711
14755
93
4590
348
7139
20
21
202
23
325
595
7
3211
234
155
221
14
67
25575
153
10958
2450
81016
1044
30
14
528
34
9911
2
6291
52
40970
521
4
1379
655
1
33370
5771
16
1765
3
329
957228
151
25
107
650
17
1326695
1059
475
136
225
2917
8409
265
279
89
656
6226
7878
3644
2486
668
24907
466
276
112
344
310
35689
5
396
540
25
1339
100
10293
13697
1187194
27
8852
5210
12
883
10790
632
2389
33026
160281
6
353622
656
8581
176468
17
55
8112
883
434
43
469
30
0
10627
133
187
10650
168
2
147
2968
10026
374
23
4373
0
950
4638
615
834
616
260642
430
136073
319
471
777
45
71
24
1
3
1375
79223
33964
123
20349
14869
1
8523
74
126
217
564
5184
17
169
56341
1880
16
532
36681
28883
50
285813
3226
2572
26
18
1619
4411
11679
84
274
637
184
290
38
13
3073
72038
6729
2957
15472
33
5
80
3069
4859
167
2464
0
2
219
580
782
1194
231
204
5814
13833
547
177
6545
296
0
289
0
115784
0
68455
1254
64
0
412
417
0
6890
1283
85
6465
154
1480
45
3970
367533
75
109695
126
40
8209
368
17963
7883
1
447
10
26
39
662
12
62
1034
42
20282
206
43
24
20456
38
325
61
22
6636
341
646
15
2317
16324
7467
336
47
0
2065
3010
537
97
117
21814
7
263
20
115
10
3836
156
125
88949
3392
49916
3830
95
1073
52
663
13
661
17
171
3314
30
192
4502
10
12407
135
1339
32206
15
44
3289
12
14093
3716873
113
10479
417
32
0
13
495549
142
3984
12
9811
2784
15002
6310
462
11672
37176
52
96
27345
724
836
320004
17406
1853
26877
5
419629
32
426
1474
3912
0
5
4
3
0
1714
142
7
8118
303
433
655
8814
3874
3
36284
694
16264
18641
67
0
199595
4634
22
50
648
2
319
21
156
1122
869
25663
6095
25
8331
162
25
25
0
22
0
242958
13695
10
816
790
1814
1367
34847
80
1183
8
169
346
1386
0
61
2619
34
13
12
905
24
32
919
242
218581
2521
138
20
187
9
2540
17
8
715
75307
0
1632
50
1287
18
4135
92
816
14569
18176
10
12947
3223
29
262
4
6743
159
26767
211
245
1582
308
62
29
15870
6490
561
11753
2196
861
1392
776
0
657
234
13
9
46653
1
42
207
14470
0
229
193
5630
4851
110896
426
438
4060
4724
128
21090
23717
7293
138
147
19176
16629
17755
372
2074
49
1200
5
6
604
2
0
2054
945
168
25
2600
40
2196
14712
7
3146
39085
60
580102
30792
1762
305
2
100654
23
21965
1491
5
2016
1030
18054
2
168
21014
4398
34
600
19
4579
29
1239
11326
798
8
214
4
1853
452
14747
8
560
8736
127
1875
640
121
0
14
149
6295
4
0
142
7356
5764
21583
371
1617
238
85
139069
25468
79
0
912
7496
48164
927
65898
263767
5
94
636
175
13290
604
0
429
142
212
2727
732
2997
69892
29648
464
0
3118
20
22152
128
3
992
47
996297
104
21868
11866
0
237
32
275
215
4715
9555
4778
18
116
1458
161
787
33
201052
112658
3247
18905
25
1133
89
1518
3784
5
88
308
1436
73
131
5800
20
37
3
18
537
1140
2687
197
1167
83025
1775
531
315
233
71277
382
329
38512
5
24
27368
9
167
35
171
5
12940
0
1568
1554
2794
30245
141
191
47497
87
1
451
198589
90
199
483
1782
12647
14
5262
28
5323
52
45
2
851
56
60
90
7
0
306
9620
731
0
75759
110
61826
674
2399
4122
79
162
10104
114
55
50
50
0
378569
453
34
2246
4
19
578
3956
5170
370
53
363853
7349
32
51
65
12285
1179
336
97
17120
10
1587
1818
854
276
251482
1032481
172
8
105
1680
205
209
2683
2410
525
499
61
31
357
140
1171
0
5318
157
109
1460
197
57475
1130
121
23
872
277
82
148
18
64
20424
3953
1167
875
1211
111
323
2798
738
572
8035
2157
105
0
79
599
1285175
8
517
18313
24223
677
13202
36
36736
4
0
401
4741
31
10504
1
25277
36
6
114268
41
40
0
222
11131
3392
732
56173
47
35
357
190
30743
17255
55
84
2528
0
301576
18
0
1640
16
212
13
31
21723
52
2743
568
55
18
250102
1134
317294
21
34433
115
175
1309
21
989
27
18246
2182
17
39
1139
17
7573
567
3739
26078
6601
19
297
1799
796
106
31
315
24290
1948
278
2105
1277
5
18
67
3134
7
27666
712
8028
184453
0
3
490
585283
1105
8288
105371
219
15242
0
103
14
13
27
1831
0
628
71725
194
6216
18
223
873
38
115502
14
73
410
2767
16
11522
39086
462
17
16
0
198
866
197
7809
421
543577
11
40286
829
141
1399
364
11290
5798
11919
10
13926
231
361681
1019
712
10066
49288
273
1003
94
150
4713
0
67
18725
2583
96
980
23
9171
107
512
247
145
8505
16
33
488
0
0
217
6095
68
37387
6249
56
11559
10
4046
113
9255
8637
2427
10
1111
804
0
135
14
12458
963
5628
10735
68
72
137
5
753
33
57
24
13566
30540
416
6146
114
18
2518
453
320
456
925
1139
221
102
157
95
865
1290
2898
94
553331
412
122
494
0
994
1514
7830
9626
7617
266
12141
118
24465
3
57792
56904
5
3487
523
10605
6921
951
1304
396
128
83
4060
100
26901
1595
415
5378
5879
14944
49647
147747
115
35
27
24137
6615
481
11407
258
0
52
2953
26
7758
5222
1091
36095
531
35
43472
173473
16
15
1358
1360
3772
13
91
2923
22
14056
91
16
0
386
179
117
905
2454
198
309
76
43170
3919
1257
116270
995
0
44
45
17490
174
15801
72529
1016
15944
20004
5952
1594
2944
241
32
3
2223
0
19
12600
32
19709
497
11511
536
16020
8911
8058
1
447
6133
5
47977
10
342
267
243
839
14918
40665
665
89
31832
10
33199
229
0
46
712
1453
28493
60137
3043
0
19
240
439
217
974
167
5534
909
4
2541
0
8
16
2449
46
11111
213
15223
9
20895
886
75
491
2367
