channelViewCount,totalviews/channelelapsedtime,likes/views,totvideos/videocount,videoCount,videoLikeCount,channelCommentCount,comments/views,dislikes/views,videoDislikeCount,videoCategoryId,likes/dislikes,channelDays
27690,0.5720128904313336,0.004691164972634871,3955.714285714286,7,6,0,0.0007818608287724785,0.0,0,22,-2.0,2017.0
93843,1.7324435090828534,0.04088952654232424,837.8839285714287,112,57,3,0.009325681492109038,0.0,0,27,-2.0,2257.0
394263,7.416534988713317,0.005957993555005233,56323.285714285725,7,2300,0,0.0009040607611725332,0.000269404925965454,104,17,22.115384615384613,2215.0
73218,1.4078218735579142,0.005302226935312832,2288.0625,32,15,0,0.0010604453870625664,0.0003534817956875221,1,24,-2.0,2167.0
176253,3.4349275023386343,0.003979533826037522,5875.1,30,7,0,0.0,0.0005685048322910744,1,28,-2.0,2138.0
10872889,221.64238829093281,0.005536974202606221,10872889.0,1,60155,0,0.00048194824910391767,0.0001573971554560159,1710,10,35.178362573099406,2044.0
7929,0.15642755681818182,0.0013871374527112232,7929.0,1,11,0,0.00012610340479192938,0.0011349306431273644,9,22,-2.0,2112.0
65055,1.483648056923919,0.006292606187729418,1102.627118644068,59,12,0,0.0,0.0,0,10,-2.0,1827.0
3338558,74.58798033958892,0.0029374737725556023,32730.960784313727,102,14,0,0.00041963911036508597,0.0,0,10,-2.0,1865.0
271012,5.4789746077955686,0.0014316392269148176,1978.1897810218975,137,4,0,0.0,0.0,0,23,-2.0,2061.0
21877670,437.4134277031349,0.0012217470983506415,37590.49828178694,582,2,0,0.0,0.0012217470983506415,2,19,-2.0,2084.0
457526,8.587199699699699,0.006154603643525357,2408.0315789473684,190,25,28,0.0012309207287050715,0.0004923682914820286,2,24,-2.0,2220.0
858423,15.903790573588262,0.009981329886543155,17883.8125,48,139,80,0.0027287088898463306,7.18081286801666e-05,1,26,-2.0,2249.0
9794807,172.93091454802257,0.0022096395525479907,20534.186582809223,477,16,7,0.0005524098881369977,0.00041430741610274817,3,24,-2.0,2360.0
130158,2.8847074468085108,0.008150517976843389,943.1739130434784,138,107,0,0.0012949421084704447,0.0003046922608165753,4,17,-2.0,1880.0
36859,0.808311403508772,0.004779411764705883,3350.818181818182,11,26,2,0.0003676470588235294,0.0003676470588235294,2,20,-2.0,1900.0
461170,8.229300499643113,0.01912568306010929,7438.225806451613,62,21,19,0.0018214936247723133,0.0009107468123861566,1,20,-2.0,2335.0
192241,3.6625704923030025,0.004031632811288572,5825.484848484847,33,26,53,0.0009303768026050551,0.0,0,10,-2.0,2187.0
12125946,245.74306906614785,0.0022271714922049,25528.30736842105,475,5,1,0.0,0.0,0,20,-2.0,2056.0
9990,0.19935344827586207,0.0017767727346147636,2497.5,4,11,0,0.0,0.0003230495881117752,2,15,-2.0,2088.0
16024,0.3346700083542189,-1.0,4006.0,4,-1,2,0.001679402132840709,-1.0,-1,24,-2.0,1995.0
40924096,799.0490471727585,0.0035135560333525613,145120.90780141845,282,67,97,0.0002622056741307882,0.0004195290786092611,8,10,-2.0,2134.0
5168773,114.67813720269793,0.001171875,44558.38793103449,116,3,0,0.001953125,0.0,0,10,-2.0,1878.0
933671,19.539406495898213,0.0007680999445543749,93367.1,10,151,0,9.156158279456124e-05,0.0003052052759818708,60,2,-2.0,1991.0
63968,1.355024572106423,0.0018102277869965304,3553.777777777778,18,12,0,0.0004525569467491326,0.0,0,10,-2.0,1967.0
14302064,302.49712351945857,-1.0,22594.09794628752,633,-1,3,-1.0,-1.0,-1,17,-2.0,1970.0
2536,0.05486327448944271,0.014524328249818447,845.3333333333335,3,20,0,0.0007262164124909223,0.0007262164124909223,1,24,-2.0,1926.0
276595,5.175029935638378,0.0035536602700781805,435.5826771653543,635,5,1,0.0,0.0,0,25,-2.0,2227.0
