channelViewCount,totalviews/channelelapsedtime,likes/views,totvideos/videocount,videoCount,videoLikeCount,channelCommentCount,comments/views,dislikes/views,videoDislikeCount,videoCategoryId,likes/dislikes,channelDays
48529,0.7717716284987277,0.005080440304826418,951.5490196078433,51,12,0,0.0004233700254022015,0.0,0,24,-2.0,2620.0
309090,4.972490347490346,0.0033540967896502154,3912.53164556962,79,7,3,0.0019166267369429804,0.0004791566842357451,1,19,-2.0,2590.0
37122,0.5944465795541891,0.0019051563470697864,18561.0,2,46,0,8.283288465520812e-05,0.00024849865396562443,6,10,-2.0,2602.0
5688,0.08422174840085288,0.002770083102493075,258.54545454545456,22,4,3,0.0013850415512465374,0.0013850415512465374,2,24,-2.0,2814.0
3058,0.04932894567040909,0.002236135957066189,203.86666666666667,15,5,0,0.0008944543828264757,0.005813953488372093,13,23,-2.0,2583.0
23323,0.37147999490315997,0.004826254826254826,832.9642857142858,28,5,12,0.007722007722007722,0.0009652509652509653,1,17,-2.0,2616.0
2977958,51.041375291375296,0.003101424979044426,175174.0,17,37,0,0.0001676445934618609,0.0001676445934618609,2,10,-2.0,2431.0
301192,4.598631977525344,0.002349256068911512,3238.6236559139784,93,3,10,0.0007830853563038371,0.0,0,10,-2.0,2729.0
11028,0.17645929339477726,0.0017376194613379669,1378.5,8,2,3,0.0,0.0008688097306689834,1,22,-2.0,2604.0
47898,0.6946571528019492,0.00676328502415459,840.3157894736843,57,28,3,0.00048309178743961346,0.00024154589371980678,1,10,-2.0,2873.0
2591,0.043374179724119465,0.00038610038610038615,2591.0,1,1,0,0.0,0.00038610038610038615,1,20,-2.0,2489.0
101012,1.5467965208869288,0.002873563218390805,11223.555555555557,9,7,1,0.00041050903119868636,0.0,0,26,-2.0,2721.0
1537600,21.291680514013514,0.0033502154833432948,66852.17391304347,23,213,2,0.0003145742237881028,3.145742237881028e-05,2,23,-2.0,3009.0
202443,3.4841491119372163,0.002486501847115658,12652.6875,16,35,1,7.104290991759022e-05,0.00021312872975277067,3,22,-2.0,2421.0
11291262,154.861504279131,0.01812566040803056,13441.978571428572,840,223,20,0.002113305697797285,0.0003251239535072746,4,10,-2.0,3038.0
3082,0.04512180838603889,0.0007010164738871363,181.29411764705884,17,2,4,0.0007010164738871363,0.002453557658604977,7,24,-2.0,2846.0
3747,0.05150940283734741,0.0009760858955588092,936.75,4,2,0,0.0,0.0,0,17,-2.0,3031.0
548282,9.040397045244688,0.007291683851064883,12460.954545454546,44,442,12,0.00023095831202467955,0.000148473200587294,9,24,-2.0,2527.0
583213,7.949146766982881,0.0009242144177449168,2226.0038167938933,262,4,521,0.0006931608133086876,0.0009242144177449168,4,20,-2.0,3057.0
2481981,38.48748604391515,0.0017426499522176626,51707.9375,48,31,232,0.0007307886896396648,5.6214514587666526e-05,1,1,-2.0,2687.0
118744,1.6558456046407857,0.0038445108927808633,2012.6101694915253,59,9,18,0.008116189662537377,0.0004271678769756514,1,27,-2.0,2988.0
38549,0.6346141182668247,0.009485094850948507,1427.7407407407404,27,14,0,0.0006775067750677508,0.0,0,10,-2.0,2531.0
554944,9.449393815556464,0.00031719510179282253,29207.578947368416,19,71,0,-1.0,4.020782980472397e-05,9,2,-2.0,2447.0
1537,0.024387534907336892,0.0023603461841070024,768.5,2,3,0,0.0,0.0,0,27,-2.0,2626.0
339690,4.7006808369312525,0.004889975550122249,2279.798657718121,149,6,2,0.002444987775061125,0.0,0,17,-2.0,3011.0
41686,0.6779534218058808,0.0014781966001478194,1068.8717948717951,39,2,0,0.0,0.0,0,17,-2.0,2562.0
491674,7.059413048472318,0.004032258064516129,977.4831013916499,503,6,97,0.0,0.0,0,24,-2.0,2902.0
25090,0.3657860975040821,-1.0,464.6296296296296,54,-1,1,-1.0,-1.0,-1,17,-2.0,2858.0
4043,0.055033758031144506,0.009051290646999664,2021.5,2,27,0,0.0,0.0,0,10,-2.0,3061.0
78008,1.1388694230320018,0.0009696133050666404,13001.333333333336,6,59,0,0.00032868247629377635,0.0011832569146575948,72,22,-2.0,2854.0
37150,0.5238296672306825,0.001459498905375821,502.02702702702703,74,6,0,0.0,0.00024324981756263683,1,27,-2.0,2955.0
1931791,28.716122606730885,0.002271006813020439,10167.32105263158,190,6,3,0.0,0.0,0,23,-2.0,2803.0
154056,2.413157894736842,0.00165929203539823,7702.8,20,3,5,0.0011061946902654867,0.0005530973451327434,1,24,-2.0,2660.0
5253,0.0879369224588188,0.001403705783267827,1050.6,5,5,0,0.0,0.00028074115665356543,1,2,-2.0,2489.0
8700629,123.14069576539856,0.0038232795242141037,20047.532258064515,434,9,16,0.001274426508071368,0.0,0,10,-2.0,2944.0
869944,15.003173289183225,0.0029227557411273487,4806.32044198895,181,7,61,0.0,0.0,0,1,-2.0,2416.0
67519,1.1553559206023272,0.00013445880331665048,16879.75,4,9,12,1.4939867035183386e-05,1.4939867035183386e-05,1,24,-2.0,2435.0
1245421,17.40192544153812,0.0029303095935788,1444.8039443155453,862,23,3,0.0,0.00038221429481462613,3,22,-2.0,2982.0
372781,5.191357508912656,0.002361275088547816,10355.027777777776,36,4,2,0.0,0.0,0,1,-2.0,2992.0
52100,0.7124494037851439,0.0006232471174820816,193.68029739776955,269,20,21,3.1162355874104075e-05,0.00018697413524462452,6,19,-2.0,3047.0
6661,0.09067026026353044,0.0,740.1111111111112,9,0,9,0.0002637826431020839,0.0,0,23,-2.0,3061.0
525971,9.212046378029985,0.0017377138202552267,5909.786516853933,89,64,1,0.0024708118381754005,0.00029866956285636714,11,28,-2.0,2379.0
13597911,238.5598421052632,0.004533210695749293,63246.097674418605,215,138,46,0.0013468234675776884,0.0002956441758097365,9,24,-2.0,2375.0
4873,0.07269662250865258,0.0023157082207641835,1218.25,4,6,0,0.0007719027402547278,0.0,0,17,-2.0,2793.0
13297,0.2030200317576646,0.0020604395604395605,179.6891891891892,74,3,0,0.0,0.0,0,2,-2.0,2729.0
276582,3.77844262295082,0.0012051873981531775,30731.33333333333,9,71,10,0.0005431830526887562,0.0005601575230852798,33,20,-2.0,3050.0
82957,1.2022753623188407,0.012257076042254657,13826.166666666664,6,152,5,0.001048302556245464,0.00032255463269091205,4,10,-2.0,2875.0
13474,0.2316075357535753,0.0011683152893527534,13474.0,1,15,0,0.0010904276033959028,7.788768595685022e-05,1,22,-2.0,2424.0
2052982,34.42290409121395,0.056159952955013234,114054.55555555555,18,382,3776,0.010732137606586298,0.0010291090855630695,7,27,-2.0,2485.0
11355,0.15583827404479578,0.0014820303816228233,3785.0,3,4,3,0.0014820303816228233,0.0022230455724342353,6,20,-2.0,3036.0
361931,6.2161823303105255,0.002450417336702657,6463.053571428572,56,32,5,0.0006891798759476222,0.00022972662531587406,3,2,-2.0,2426.0
1993,0.033417169684775316,0.0,166.08333333333334,12,0,0,0.0,0.0,0,24,-2.0,2485.0
300972,4.16904920212766,0.0,2736.109090909091,110,0,0,0.0,0.0,0,24,-2.0,3008.0
2375293,37.08150680654428,0.009481037924151696,8276.282229965156,287,19,21,0.004491017964071856,0.000499001996007984,1,17,-2.0,2669.0
1468900,19.800765663754987,0.0042756125637230715,6146.025104602511,239,26,12,0.000328893274132544,0.0,0,10,-2.0,3091.0
25756,0.34685412626589096,0.0106539309331374,1430.888888888889,18,29,374,0.002571638501102131,0.0,0,1,-2.0,3094.0
54874,0.7416207157530544,0.0018398135655586898,4221.076923076923,13,30,0,0.0,0.0,0,22,-2.0,3083.0
21476,0.3589383607434149,0.009811320754716982,2684.5,8,91,0,0.0014016172506738545,0.00010781671159029648,1,17,-2.0,2493.0
55312,0.8401992951755985,0.005194805194805196,4609.333333333333,12,8,0,0.0006493506493506495,0.0006493506493506495,1,17,-2.0,2743.0
302424,4.180822826808228,0.006105006105006105,1989.6315789473686,152,10,8,0.001221001221001221,0.0,0,27,-2.0,3014.0
682272,10.006335797254488,0.0037882436033259493,10660.5,64,118,3,0.0017014992455616552,0.00022472631545153936,7,19,-2.0,2841.0
126410,2.193704012217132,0.0015937270901730787,464.7426470588235,272,50,0,0.0006693653778726932,0.00015937270901730788,5,27,-2.0,2401.0
1256994,19.891663501709075,0.0007457121551081282,2957.6329411764705,425,1,6,0.0,0.0,0,2,-2.0,2633.0
21733,0.3178454428454429,0.00033145508783559825,530.0731707317074,41,1,0,0.0,0.00033145508783559825,1,29,-2.0,2849.0
232124,3.3259399358092616,0.0010240655401945725,1799.4108527131782,129,4,0,0.0,0.0,0,1,-2.0,2908.0
24700,0.35635964912280704,0.00408371618172537,3087.5,8,8,0,0.0,0.0010209290454313426,2,10,-2.0,2888.0
19331,0.2715638345695662,0.006114130434782609,585.7878787878788,33,9,1,0.0006793478260869565,0.0,0,17,-2.0,2966.0
35193,0.5483825729244577,0.0035070140280561127,1955.166666666667,18,7,2,0.0,0.0,0,10,-2.0,2674.0
612984,10.37830150345388,0.0023436737085381337,6810.9333333333325,90,144,0,0.0005533674034048371,0.0002929592135672667,18,28,-2.0,2461.0
10022,0.16961142702409965,0.011103853690398431,1431.7142857142858,7,102,21,0.0039190071848465066,0.0023949488351839754,22,10,-2.0,2462.0
13373,0.18972023606855068,0.010668563300142249,742.9444444444445,18,15,0,-1.0,0.002844950213371266,4,10,-2.0,2937.0
373532,6.055966277561607,0.0012135922330097086,5261.014084507042,71,2,0,0.0,0.0,0,17,-2.0,2570.0
7886459,115.38007666198502,0.009737827715355805,53286.885135135126,148,13,24,0.0007490636704119849,0.0,0,10,-2.0,2848.0
38241,0.5717168998923574,0.00031458906802988597,12747.0,3,12,1,0.0008913356927513435,0.00015729453401494299,6,24,-2.0,2787.0
1131154,17.436706128992473,0.003457891801450084,19844.80701754386,57,31,37,0.0,0.00011154489682097043,1,22,-2.0,2703.0
392430,5.30540233614536,0.0025938991492010788,7404.339622641509,53,25,2,0.0,0.0,0,10,-2.0,3082.0
5175,0.0744047619047619,0.005305709954522486,1035.0,5,21,0,0.0,0.0,0,17,-2.0,2898.0
419092,6.773532454098785,0.0015885623510722795,2539.9515151515147,165,2,48,0.003971405877680699,0.0015885623510722795,2,28,-2.0,2578.0
180251,2.683264856496368,0.003337138842539739,2503.4861111111113,72,38,151,0.0010538333186967594,0.0007025555457978396,8,20,-2.0,2799.0
3772386,53.04851501856227,0.0041841004184100415,42386.3595505618,89,32,13,0.001438284518828452,0.0001307531380753138,1,10,-2.0,2963.0
23107,0.3196519477644976,0.005751848808545604,1283.7222222222224,18,28,2,0.0008216926869350862,0.00020542317173377161,1,20,-2.0,3012.0
1046427,16.648004963726613,0.012195121951219513,11499.197802197805,91,35,8,0.0017421602787456446,0.00034843205574912887,1,27,-2.0,2619.0
36458646,570.2365803303303,0.01622503691040485,111494.33027522935,327,1044,5,0.0007148962623358459,0.00012432978475406014,8,28,130.5,2664.0
578489,9.557378403383556,0.005381449825894271,15634.837837837837,37,17,293,0.0012662234884457107,0.0015827793605571385,5,10,-2.0,2522.0
23659899,327.62682784978404,0.0017645576002016637,394331.65,60,147,2,6.001896599325386e-05,4.80151727946031e-05,4,20,-2.0,3009.0
30222,0.4648394241417497,0.005147058823529412,4317.428571428572,7,7,0,0.0,0.0,0,10,-2.0,2709.0
2315235,35.14321493624772,0.00182648401826484,7541.482084690554,307,2,0,0.0,0.0,0,24,-2.0,2745.0
5224,0.09084585420144684,0.0018467220683287165,435.33333333333326,12,4,2,0.002770083102493075,0.0,0,20,-2.0,2396.0
6218,0.08845453510868329,0.0017518248175182481,888.2857142857142,7,6,6,0.0005839416058394161,0.0005839416058394161,2,20,-2.0,2929.0
25190,0.4240740740740741,0.0029821717990275525,1095.2173913043478,23,46,0,0.00012965964343598056,0.0001944894651539708,3,22,-2.0,2475.0
15771,0.2532273603082852,0.0011892781996157714,1213.1538461538462,13,13,3,0.00018296587686396487,0.001006312322751807,11,10,-2.0,2595.0
707146,9.7242299229923,0.0014574426739214926,3702.335078534031,191,15,0,0.000194325689856199,0.0,0,26,-2.0,3030.0
327277,4.7613623137802605,0.0,537.4006568144498,609,0,2,0.0,0.0,0,25,-2.0,2864.0
120644,1.6503064127817904,0.0070355580908918035,5245.391304347826,23,37,95,0.002662103061418521,0.0,0,10,-2.0,3046.0
4037,0.06664355520338087,0.0005984440454817473,504.625,8,1,0,0.0005984440454817473,0.0005984440454817473,1,17,-2.0,2524.0
2519,0.03920744614618354,0.00185356811862836,629.75,4,2,1,0.0,0.0,0,24,-2.0,2677.0
1183081,17.796043922984353,0.005434782608695652,10658.387387387387,111,8,181,0.001358695652173913,0.01154891304347826,17,10,-2.0,2770.0
424723,6.345210350185251,0.007421150278293135,2794.230263157894,152,16,2,0.0009276437847866419,0.0,0,22,-2.0,2789.0
132207,2.1610925853275798,0.00045525145948262013,4896.555555555556,27,34,13,0.00016067698569974828,0.00012050773927481121,9,26,-2.0,2549.0
1523434,21.06052311435523,0.0029093931837073984,14508.895238095236,105,14,1,0.00020781379883624276,0.00020781379883624276,1,10,-2.0,3014.0
86930,1.1860128792839992,0.0030721966205837174,502.485549132948,173,4,3,0.002304147465437788,0.0,0,19,-2.0,3054.0
13511,0.22094126111983256,0.0014246575342465751,3377.75,4,13,0,0.0001095890410958904,0.00032876712328767124,3,10,-2.0,2548.0
148586,2.374792226058049,0.006709533128319821,5714.846153846153,26,96,20,0.0009085826111266424,0.0,0,22,-2.0,2607.0
497405,6.9061007441963795,0.0034453057708871662,13089.605263157895,38,4,1,0.002583979328165375,0.0,0,10,-2.0,3001.0
1304814,18.47341148487937,0.006448412698412698,2146.0756578947367,608,13,80,0.002976190476190476,0.001488095238095238,3,22,-2.0,2943.0
3314410,49.64069614186437,0.002485707183693761,39457.261904761916,84,10,29,0.0,0.0,0,26,-2.0,2782.0
10102176,152.78548094373866,0.0359144458423882,11237.12569521691,899,314,197,0.018300354569369785,0.0004575088642342445,4,20,-2.0,2755.0
490137,7.083723551855706,0.004519309778142975,301.43726937269366,1626,11,8,0.0004108463434675431,0.0,0,10,-2.0,2883.0
297690,4.05218882718066,0.001215066828675577,4725.238095238095,63,2,1078,0.0,0.0006075334143377885,1,10,-2.0,3061.0
511205,7.36012727482147,0.0009480470231323473,5875.919540229886,87,5,1,0.00018960940462646944,0.00018960940462646944,1,26,-2.0,2894.0
119434,1.9213963963963965,0.005161452760118336,6635.222222222223,18,82,0,6.294454585510165e-05,0.0,0,10,-2.0,2590.0
114484,1.9470068027210885,0.00031613056192207384,7155.25,16,4,0,7.903264048051846e-05,0.00015806528096103692,2,28,-2.0,2450.0
530255,8.487882571391982,0.0003557452863749555,20394.42307692308,26,1,3,0.0,0.0,0,28,-2.0,2603.0
258874,4.304236499068901,0.013333333333333334,4109.11111111111,63,18,36,0.002962962962962963,0.0007407407407407407,1,20,-2.0,2506.0
9130192,157.00564039070022,0.0006099251455503189,92224.1616161616,99,11,27,0.00016634322151372333,5.544774050457444e-05,1,10,-2.0,2423.0
2555473,35.96016267026906,0.0014781029604290722,13665.63101604278,187,35,979,0.001942649605135352,0.0007601672367920942,18,20,-2.0,2961.0
665716,10.97237605485232,0.0011409013120365088,1043.4420062695924,638,2,19,0.0011409013120365088,0.0,0,19,-2.0,2528.0
23295,0.35154835204636004,0.002628120893561104,16.71090387374462,1394,6,1,0.0008760402978537013,0.0,0,20,-2.0,2761.0
17895,0.2527542372881356,0.007735583684950773,894.75,20,11,0,0.0,0.0,0,22,-2.0,2950.0
40686,0.6650647312671636,0.0026935697144816104,8137.2,5,55,1,9.79479896175131e-05,9.79479896175131e-05,2,1,-2.0,2549.0
84355,1.2053469364426157,0.003685503685503685,3834.318181818182,22,6,0,0.003071253071253071,0.0,0,2,-2.0,2916.0
11820,0.16700576466598846,0.00096370061034372,241.2244897959184,49,3,17,0.0,0.00032123353678124,1,26,-2.0,2949.0
146331,2.138591722202736,0.007805724197745012,6968.142857142857,21,9,2,0.0008673026886383347,0.0,0,10,-2.0,2851.0
7224,0.11813186813186813,0.0011169618637306526,3612.0,2,7,2,0.0007978299026647519,0.0004786979415988512,3,26,-2.0,2548.0
10268,0.16923786919831224,0.0021499071630997754,10268.0,1,22,0,0.0007817844229453727,0.0,0,24,-2.0,2528.0
637690,9.992635075843047,0.009237875288683604,9810.615384615385,65,12,0,0.0,0.001539645881447267,2,22,-2.0,2659.0
2434,0.03462501422556049,0.0006443298969072165,347.71428571428567,7,1,0,0.0006443298969072165,0.0006443298969072165,1,17,-2.0,2929.0
1418850,21.28871083903493,0.0018208302986161692,3694.921875,384,10,0,0.0,0.0,0,24,-2.0,2777.0
63491,0.9612857315891472,0.008071748878923767,4535.071428571428,14,9,71,0.004484304932735426,0.0,0,22,-2.0,2752.0
4636859,64.27227489465514,0.0007222824124232575,1933.6359466221847,2398,2,17,0.0,0.0003611412062116288,1,17,-2.0,3006.0
2841335,45.65713780691607,0.006232758676470271,109282.11538461539,26,11559,6,0.00023887119073244482,0.0005629379754507278,1044,10,11.07183908045977,2593.0
121483,1.874737654320988,0.0012412547957571655,414.6177474402729,293,11,1,0.0,0.0007898894154818325,7,10,-2.0,2700.0
2023,0.031760236121577495,0.001148105625717566,337.1666666666667,6,2,0,0.0,0.0,0,22,-2.0,2654.0
504375,7.963480485032209,0.00044662795891022776,4543.918918918919,111,7,393,0.00019141198239009763,0.0006380399413003254,10,19,-2.0,2639.0
8692620,119.77265211640213,0.07952954354522543,7067.170731707317,1230,284,312,0.027443293195183426,0.0008401008120974518,3,20,-2.0,3024.0
7819,0.12401662225605888,0.002938819129040876,2606.333333333333,3,11,0,0.0016029922522041145,0.0,0,26,-2.0,2627.0
355544,4.868331690217986,0.004273504273504274,3118.8070175438597,114,19,1,0.00044984255510571296,0.0,0,27,-2.0,3043.0
2546,0.03539650761872984,0.0038151759220008477,848.6666666666665,3,9,0,0.0,0.0,0,22,-2.0,2997.0
521119,7.301039565119928,0.0008426177324220577,7663.514705882353,68,9,5,0.00018724838498267952,0.0,0,20,-2.0,2974.0
12542032,195.65131661050796,0.004987908101571947,107196.8547008547,117,33,38,0.00015114873035066505,0.0,0,10,-2.0,2671.0
4804,0.06520086862106406,0.007928118393234672,480.4,10,15,3,0.0010570824524312897,0.0,0,23,-2.0,3070.0
1450374,24.91024319868096,0.003672869735553379,17905.85185185185,81,30,3,0.0002448579823702253,0.0,0,17,-2.0,2426.0
93068,1.4137197715396768,0.0016722408026755853,2908.375,32,2,2,0.0016722408026755853,0.0,0,20,-2.0,2743.0
1988080,29.126816690107827,0.0007042775594929202,14947.96992481203,133,38,11,-1.0,0.00029653791978649267,16,22,-2.0,2844.0
45508,0.7723693143245078,0.0031446540880503146,554.9756097560977,82,6,1,0.0,0.0,0,27,-2.0,2455.0
47107367,794.0157598435816,0.007339803949973443,100442.14712153518,469,152,245,0.0008208991259838718,9.657636776280844e-05,2,27,-2.0,2472.0
104154,1.4711016949152542,0.0012617412028599468,9468.545454545454,11,9,0,0.0007009673349221928,0.0,0,24,-2.0,2950.0
9479,0.12802539168017288,0.004748839172646686,9479.0,1,45,13,0.002532714225411566,0.014457577036724355,137,23,-2.0,3085.0
2472922,40.343937614199945,0.0021669791336953077,26590.559139784946,93,89,2,0.000560005843539237,0.0001460884809232792,6,15,-2.0,2554.0
201662,3.292548328108673,0.005136986301369864,2122.757894736842,95,18,0,0.001141552511415525,0.0002853881278538813,1,19,-2.0,2552.0
9766588,151.22302737520133,0.002834065466912285,514030.947368421,19,80,2,0.00017712909168201784,0.0005313872750460536,15,1,-2.0,2691.0
128968,1.945570842384745,0.000638895987733197,3224.2,40,5,43,0.0001277791975466394,0.000638895987733197,5,27,-2.0,2762.0
222434,3.725113879957128,0.007722007722007722,7944.071428571428,28,16,1,0.0014478764478764476,0.00048262548262548253,1,10,-2.0,2488.0
75578,1.0184616213885296,0.005120702267739576,2606.1379310344832,29,7,93,0.0021945866861741038,0.0,0,22,-2.0,3092.0
47898,0.8315625,0.0006049606775559589,748.40625,64,1,1,0.0,0.0,0,17,-2.0,2400.0
10168,0.15098598241862676,0.0015737188944624767,10168.0,1,16,3,0.0006885020163273335,0.0,0,22,-2.0,2806.0
4213,0.06078312557710065,0.0028854080791426216,162.03846153846158,26,7,2,0.0008244023083264633,0.0008244023083264633,2,28,-2.0,2888.0
155747,2.6487585034013605,0.000979965156794425,6489.458333333332,24,36,6,0.0007621951219512195,0.001987151567944251,73,2,-2.0,2450.0
350466,5.531344696969698,0.0006768953068592057,1460.275,240,3,3,0.0,0.0,0,22,-2.0,2640.0
38038,0.6035478547854786,0.00044698025398995616,38038.0,1,17,0,7.887886835116872e-05,0.00015775773670233744,6,17,-2.0,2626.0
28163,0.4675132802124834,0.011418462528144095,1408.15,20,71,1,0.0011257639112254743,0.0,0,10,-2.0,2510.0
2092,0.03248850788917878,0.004332129963898917,697.3333333333335,3,6,3,0.0007220216606498196,0.0014440433212996391,2,17,-2.0,2683.0
137114,2.3578552758288622,-1.0,1015.6592592592592,135,-1,1,-1.0,-1.0,-1,26,-2.0,2423.0
16250226,255.69967900302117,0.014219595159761334,107617.39072847682,151,3315,52,0.001436972663203634,0.00014584200163857781,34,22,97.5,2648.0
18378,0.24894343302990896,0.000375234521575985,427.3953488372093,43,1,0,0.0,0.0,0,2,-2.0,3076.0
1768623,30.066350469196248,0.009234590440606724,53594.63636363637,33,870,185,0.0010614471770812326,0.0004351933426033053,41,10,-2.0,2451.0
1042296,17.798770491803282,0.0006001800540162049,52114.8,20,6,7,0.00010003000900270081,0.00020006001800540162,2,10,-2.0,2440.0
9439,0.13386373950533242,0.001089799476896251,294.96875,32,5,3,0.003051438535309503,0.0006538796861377508,3,20,-2.0,2938.0
19990,0.2943168433451119,0.0014158957900698508,1427.857142857143,14,15,0,9.43930526713234e-05,0.0001887861053426468,2,1,-2.0,2830.0
358290,4.931863230921706,0.005474577431054541,5192.608695652174,69,80,3,0.00041059330732909046,0.00020529665366454528,3,10,-2.0,3027.0
15725,0.2561408652593172,0.0010851871947911015,1747.2222222222224,9,4,0,0.0,0.0,0,2,-2.0,2558.0
19003,0.30140527851795457,-1.0,3800.6,5,-1,0,-1.0,-1.0,-1,10,-2.0,2627.0
134653,2.093485696517413,0.01454234388366125,2321.6034482758623,58,17,15,0.001710863986313088,0.0,0,10,-2.0,2680.0
11332,0.1929573627571176,0.000768344218209758,453.28,25,4,0,0.0,0.0005762581636573183,3,29,-2.0,2447.0
1818107,31.776198965324387,0.004827031375703942,1816.2907092907092,1001,6,0,0.0016090104585679804,0.0008045052292839902,1,17,-2.0,2384.0
106171,1.4711645050437867,0.003194888178913738,2469.093023255814,43,10,3,0.0006389776357827476,0.0,0,17,-2.0,3007.0
1295,0.022324506964556613,0.002331002331002331,1295.0,1,3,0,0.0,0.000777000777000777,1,10,-2.0,2417.0
2074,0.030720464510013038,0.0009643201542912248,2074.0,1,2,0,0.0,0.0,0,22,-2.0,2813.0
23182,0.33903708903708896,0.0010234462225530332,827.9285714285713,28,11,0,0.0,0.0,0,17,-2.0,2849.0
4355,0.07033268733850129,0.005344021376085505,435.5,10,8,0,0.0006680026720106881,0.0006680026720106881,1,23,-2.0,2580.0
124299,1.7397127981189116,0.0003580379520229145,2106.7627118644073,59,2,1,0.0005370569280343716,0.0007160759040458289,4,2,-2.0,2977.0
134027,2.305721855216075,0.008520526723470178,964.2230215827337,139,22,1,0.0023237800154918666,0.0011618900077459333,3,17,-2.0,2422.0
40106361,683.47581799591,0.0025589991470002845,78180.04093567251,513,9,0,0.0,0.0002843332385555871,1,24,-2.0,2445.0
20353,0.3554240011176306,0.008431085043988271,2907.5714285714284,7,23,3,0.004032258064516129,0.002565982404692082,7,15,-2.0,2386.0
967524,13.647088693297224,-1.0,87956.72727272728,11,-1,0,-1.0,-1.0,-1,26,-2.0,2954.0
39517,0.6834959180849591,0.00043620501635768816,2324.5294117647063,17,4,1,0.0,0.00010905125408942205,1,10,-2.0,2409.0
1027722,15.725945648182151,0.002322361663168237,4629.378378378378,222,208,0,0.00012281720334062792,0.00022330400607386894,20,24,-2.0,2723.0
51798,0.7378632478632479,0.004202675506096839,3984.4615384615386,13,71,6,0.005149757310287675,0.00047354090209541843,8,20,-2.0,2925.0
1715445,27.65062862669245,0.0004248389152446364,1452.535986452159,1181,24,141,0.0004425405367131629,0.0001239113502796856,7,20,-2.0,2585.0
2161,0.029396561105669818,0.0,240.11111111111111,9,0,0,0.0,0.0014144271570014145,2,29,-2.0,3063.0
1139863,18.63983189429618,0.02433491441534337,9911.852173913045,115,236,182,0.004021447721179625,0.0004124561765312436,4,20,-2.0,2548.0
37542,0.6199960364645264,0.008795669824086605,2681.5714285714284,14,26,145,0.0020297699594046007,0.0016914749661705007,5,17,-2.0,2523.0
1393340,22.847632165813984,0.005382131324004306,7219.378238341969,193,10,0,0.001076426264800861,0.0,0,15,-2.0,2541.0
2778607,43.21586101779271,0.0008157715839564923,71246.33333333331,39,18,1,4.532064355313845e-05,0.0,0,10,-2.0,2679.0
146101,2.4766239490100355,0.005593536357986328,5844.04,25,9,3,0.0,0.0,0,1,-2.0,2458.0
88199,1.4944930188423478,0.0025912838633686693,1799.9795918367347,49,11,0,0.00047114252061248533,0.00047114252061248533,2,24,-2.0,2459.0
283836,4.6893338620142755,0.0004511504336056945,25803.272727272728,11,9,9,0.00015038347786856484,0.00015038347786856484,3,20,-2.0,2522.0
364015,5.110273472596586,0.000757296655614229,7583.645833333332,48,37,0,0.00016373981743010357,8.18699087150518e-05,4,28,-2.0,2968.0
710182,11.536419753086419,0.005279831045406547,11096.59375,64,25,0,0.0002111932418162619,0.0,0,22,-2.0,2565.0
9740105,133.45534637728818,0.00333555703802535,24289.53865336658,401,10,40,0.001667778519012675,0.0,0,27,-2.0,3041.0
698421,10.842352831594637,0.004673855110491574,34921.05,20,114,0,0.0009429707679061947,0.00016399491615759913,4,15,-2.0,2684.0
