channelViewCount,totalviews/channelelapsedtime,likes/views,totvideos/videocount,videoCount,videoLikeCount,channelCommentCount,comments/views,dislikes/views,videoDislikeCount,videoCategoryId,likes/dislikes,channelDays
498972,20.106866537717604,0.03298774740810556,4415.681415929204,113,35,0,0.029217719132893494,0.000942507068803016,1,22,-2.0,1034.0
200770,7.469122023809524,0.013001383125864454,5283.421052631579,38,282,0,0.0009681881051175656,0.0065928999538958045,143,22,-2.0,1120.0
28202,1.0121303474016652,0.0017981393167070595,7050.5,4,23,0,0.0003127198811664452,0.0,0,24,-2.0,1161.0
1531120,61.93851132686085,0.006786152972408965,52797.241379310355,29,2569,0,0.0002483061033111884,0.00012151149736504959,46,10,55.84782608695652,1030.0
3554,0.141978267817194,0.02195945945945946,3554.0,1,78,0,0.0008445945945945946,0.00028153153153153153,1,22,-2.0,1043.0
6536,0.2685733070348455,0.005838198498748957,1307.2,5,21,0,0.004726160689463442,0.019738671114817904,71,22,-2.0,1014.0
539102,22.0005713352922,0.017141108050198958,17970.066666666666,30,168,0,0.001122334455667789,0.0007142128354249566,7,22,-2.0,1021.0
16375,0.6265304560759106,0.009484536082474229,1091.6666666666667,15,23,0,0.0012371134020618556,0.0004123711340206186,1,17,-2.0,1089.0
13613,0.563825381047051,0.0067415730337078645,2722.6,5,42,0,0.0014446227929373998,0.0,0,28,-2.0,1006.0
518205,21.809974747474747,0.0019985011241568824,10364.1,50,8,0,0.0007494379215588308,0.0007494379215588308,3,10,-2.0,990.0
24573,1.086916135881104,0.002141327623126339,270.032967032967,91,3,0,0.0,0.0007137758743754461,1,22,-2.0,942.0
542465,20.3628003003003,0.0022390873951164325,4446.434426229508,122,190,0,0.00035354011501838415,0.00011784670500612806,10,22,-2.0,1110.0
174544,5.7446024223275405,0.002033234600130529,758.8869565217392,230,81,0,5.020332346001306e-05,0.0003514232642200913,14,22,-2.0,1266.0
134928,4.796928327645051,0.00951890516985784,33732.0,4,610,0,0.0002028619134559868,0.00023407143860306161,15,10,-2.0,1172.0
14123,0.5212208444050782,0.0019746121297602253,7061.5,2,14,0,0.00014104372355430183,0.00028208744710860365,2,22,-2.0,1129.0
17067775,892.2927122542868,0.0013567757987542164,1551615.9090909092,11,22727,0,0.00014936652653157255,0.0009909412365697733,16599,22,1.3691788661967588,797.0
10783507,376.9402614653244,0.004337700145560407,11232.819791666667,960,1043,0,0.0023248076523185693,0.0009149511332917445,220,25,4.74090909090909,1192.0
5310,0.193908851884312,0.002074688796680498,1062.0,5,6,0,0.00034578146611341634,0.0017289073305670815,5,24,-2.0,1141.0
40489,1.5915487421383647,0.0040807711250263855,4048.9,10,58,0,0.00035179061422641245,0.00042214873707169487,6,10,-2.0,1060.0
82931,3.0660677314404023,0.0004075727007805017,524.8797468354429,158,20,0,8.151454015610034e-05,0.00034643679566342646,17,22,-2.0,1127.0
12634301,423.8560453569512,0.005627962085308057,20214.8816,625,19,0,0.0002962085308056872,0.0002962085308056872,1,23,-2.0,1242.0
672,0.026565464895635674,0.0003925417075564279,336.0,2,2,0,0.0,0.0,0,27,-2.0,1054.0
10856,0.465363511659808,0.002026902524414962,10856.0,1,22,0,0.00046065966463976416,0.0,0,24,-2.0,972.0
40188,1.436106346483705,0.0018613308515588649,3653.4545454545455,11,8,0,0.0,0.0,0,10,-2.0,1166.0
6575802,228.5168890742285,0.010272703203600742,38454.98245614035,171,582,0,0.0004942193981113757,0.00012355484952784396,7,17,-2.0,1199.0
795601,29.41441141674061,0.0035746201966041107,12832.274193548386,62,12,0,0.0002978850163836759,0.0,0,22,-2.0,1127.0
84204,3.5874233128834354,0.024640657084188916,1039.5555555555557,81,132,0,0.006346835915624417,0.0007466865783087549,4,20,-2.0,978.0
43805,1.6607901122232331,0.008681925808997633,1510.5172413793102,29,11,0,0.003946329913180742,0.0,0,10,-2.0,1099.0
9631,0.4241983791402396,0.003423058969970437,601.9375,16,22,0,0.00015559358954411078,0.0,0,22,-2.0,946.0
146526,6.399633123689728,0.004503792667509482,9768.4,15,57,0,7.901390644753476e-05,0.0003950695322376738,5,20,-2.0,954.0
73452,2.425118858954041,0.004311416963767515,12242.0,6,52,0,0.0004145593234391841,8.291186468783683e-05,1,22,-2.0,1262.0
2773,0.1237062812276945,0.049964311206281226,924.3333333333335,3,70,0,0.0092790863668808,0.014989293361884369,21,22,-2.0,934.0
73723,2.9765423126614987,0.06757349714787188,2948.92,25,154,0,0.005704256252742432,0.0026327336551118913,6,22,-2.0,1032.0
11297,0.4071871395617071,0.006133828996282528,2259.4,5,33,0,0.0011152416356877324,0.0001858736059479554,1,22,-2.0,1156.0
2036,0.08244250080984775,0.005632040050062578,407.2,5,9,0,0.0,0.0012515644555694619,2,22,-2.0,1029.0
96671,3.3316446098704158,0.023367285799880167,1534.4603174603174,63,39,0,0.002995805871779509,0.0005991611743559018,1,22,-2.0,1209.0
86103,2.886263073209976,0.012519561815336464,4305.15,20,16,0,0.005477308294209703,0.0,0,26,-2.0,1243.0
52540769,1816.7624135546332,0.0005295134050498858,404159.76153846155,130,19,0,2.786912658157293e-05,0.00011147650632629175,4,24,-2.0,1205.0
59579,2.3049752398638192,0.011808367071524968,2206.6296296296296,27,70,0,0.0013495276653171392,0.0010121457489878543,6,22,-2.0,1077.0
82692,3.1961966604823746,0.0033613445378151267,101.2141982864137,817,26,0,0.0002585649644473174,0.0002585649644473174,2,1,-2.0,1078.0
30142,1.182595731324545,0.003543617114358212,1159.3076923076926,26,81,0,0.0019249278152069296,0.0010499606264765071,24,22,-2.0,1062.0
603729,28.947497123130034,0.0044262853251617286,8503.225352112677,71,26,0,0.003234593122233572,0.00017024174327545113,1,20,-2.0,869.0
48207,1.8079432943294331,0.0058177117000646405,964.14,50,9,0,0.0,0.0006464124111182935,1,22,-2.0,1111.0
11739363,422.0363459879206,0.007882667685839862,123572.24210526314,95,165,0,0.0015765335371679724,0.0005255111790559908,11,22,-2.0,1159.0
1648,0.05497731518548172,0.018518518518518517,549.3333333333334,3,28,0,0.0006613756613756612,0.0,0,19,-2.0,1249.0
66308,2.4602255862273665,0.011603611670770838,2138.967741935484,31,311,0,0.00041041713304977237,0.0009700768599358256,26,22,-2.0,1123.0
1526154,69.11929347826087,0.003143820309836749,2784.952554744525,548,83,0,0.0029923108973144955,0.00011363205939168973,3,20,-2.0,920.0
38538,1.3642735768903993,0.0,592.8923076923078,65,0,0,0.0,0.0,0,22,-2.0,1177.0
403660,17.197511929107026,0.007397374453011044,13455.333333333336,30,71,0,0.000937695353198583,0.00010418837257762034,1,24,-2.0,978.0
21584,0.8808357819131569,0.004716073147256978,224.83333333333331,96,49,0,0.007314725697786332,0.0012512030798845044,13,22,-2.0,1021.0
2034984,81.06214149139579,-1.0,10882.267379679144,187,-1,0,0.0005314908317831517,-1.0,-1,22,-2.0,1046.0
38361,1.3731743986254294,0.02406796999318027,19180.5,2,847,0,0.00466015003409866,0.0005398954307797226,19,22,-2.0,1164.0
902398,32.385802469135804,0.007169682485489928,9599.978723404256,94,21,0,0.0,0.0,0,20,-2.0,1161.0
38791,1.269671379942393,0.002058672156459084,615.7301587301588,63,4,0,0.0,0.0,0,20,-2.0,1273.0
3456303,116.70391004862236,0.016220118041696742,24512.787234042553,141,764,0,0.0016347501167678655,0.0001910746889728674,9,22,-2.0,1234.0
1791959,60.950986394557816,0.003192887998497465,22399.4875,80,51,0,0.00037563388217617234,0.00031302823514681025,5,26,-2.0,1225.0
142324,4.817357162198754,0.009704558794756409,6469.272727272727,22,248,0,0.0008217569947172764,0.00027391899823909214,7,20,-2.0,1231.0
210703,10.196622144792878,0.0013917884481558804,35117.166666666664,6,30,0,4.639294827186268e-05,0.00013917884481558804,3,22,-2.0,861.0
618889,23.965652106567536,0.0020462102481029927,7456.493975903614,83,24,0,0.0,0.00034103504135049877,4,10,-2.0,1076.0
32326,1.298858887817422,0.01412556053811659,950.7647058823527,34,63,0,0.0008968609865470852,0.0002242152466367713,1,22,-2.0,1037.0
2470774,113.00649469447494,0.009833841980332316,2879.689976689977,858,29,0,0.0006781959986436081,0.0006781959986436081,2,20,-2.0,911.0
585692,22.450628641521007,0.0022414437196471163,17226.23529411765,34,78,0,0.0001149458317767752,0.000143682289720969,5,28,-2.0,1087.0
118352,4.422720478325861,0.03136200716845878,3114.5263157894733,38,70,0,0.002240143369175627,0.0031362007168458787,7,26,-2.0,1115.0
9919,0.3335687382297552,0.001869158878504673,991.9,10,7,0,0.001068090787716956,0.001068090787716956,4,23,-2.0,1239.0
182153,7.597305638972307,0.007148692810457515,16559.363636363636,11,35,0,0.0,0.0002042483660130719,1,1,-2.0,999.0
23149994,1122.9139503298406,0.0009048370000775577,34500.736214605065,671,35,0,0.0001809674000155115,0.00033608231431452127,13,24,-2.0,859.0
5620,0.20469114219114215,0.0026891358910003586,5620.0,1,15,0,0.0008963786303334527,0.0,0,22,-2.0,1144.0
9409,0.3726631812420786,0.02865497076023392,361.8846153846154,26,98,0,0.003216374269005848,0.0017543859649122807,6,22,-2.0,1052.0
40786,1.5837993165579372,0.007740422204847538,3707.818181818182,11,297,0,0.0009121709669012248,0.0014334115194162107,55,20,-2.0,1073.0
224053,9.506661575016974,0.06220190779014309,14936.866666666667,15,1252,0,0.02121422893481717,0.00029809220985691566,6,22,208.66666666666663,982.0
19615337,729.7372395833332,0.0006114711997064938,45301.00923787528,433,5,0,0.0,0.00012229423994129877,1,15,-2.0,1120.0
136339,5.5153317152103565,0.0029453891072018803,68169.5,2,401,0,0.0004186712696022623,0.00024238862976973081,33,22,-2.0,1030.0
1322655,55.331952811244975,0.011884865366759515,6515.541871921182,203,64,0,0.007428040854224698,0.0011142061281337048,6,22,-2.0,996.0
103681,3.923743566454738,0.004878691983122363,20736.2,5,37,0,0.0031645569620253164,0.00013185654008438815,1,10,-2.0,1101.0
85804,3.62225599459642,0.0028126352228472523,6128.857142857143,14,78,0,3.6059425933939135e-05,0.00010817827780181739,3,20,-2.0,987.0
589340,26.46102729885057,0.018045624787197817,26788.181818181816,22,371,0,0.0006809669731018045,9.728099615740066e-05,2,24,-2.0,928.0
1024031,36.941955266955276,0.0,1312.8602564102564,780,0,0,0.0,0.0005779233288383741,3,28,-2.0,1155.0
4689215,157.94984505524118,0.015417897122450381,51529.83516483517,91,1796,0,0.0014851315156926034,0.0002317835313508688,27,10,66.51851851851852,1237.0
41253,1.5930259499536608,0.0004128819157720892,2291.833333333333,18,1,0,0.0004128819157720892,0.002477291494632535,6,22,-2.0,1079.0
41904,1.432321575061526,0.005561506138254923,257.07975460122697,163,135,0,0.007209359808848973,0.0016890500123589026,41,1,-2.0,1219.0
6135,0.2693624868282403,0.00638611429507123,6135.0,1,39,0,0.00016374652038644182,0.0006549860815457673,4,10,-2.0,949.0
978297,36.85567359855335,0.07081099195710455,13043.96,75,2113,0,0.0052278820375335116,0.0005361930294906167,16,22,132.0625,1106.0
564639,20.246665232358005,0.0019522500389035332,112927.8,5,414,0,0.0006837590715966481,0.00014146739412344446,30,22,-2.0,1162.0
42573463,1534.5106329296427,0.01066458577188191,45630.721329046086,933,82,0,0.00039016777214202113,0.0005202236961893615,4,22,-2.0,1156.0
2127516,75.3796768707483,0.003763643206624012,690.7519480519479,3080,10,0,0.0,0.00037636432066240116,1,26,-2.0,1176.0
148684,6.121706192358366,0.05949966193373901,3912.736842105263,38,176,0,0.0027045300878972283,0.0027045300878972283,8,22,-2.0,1012.0
58261,2.4670138888888893,0.001081548777849881,1493.8717948717951,39,10,0,0.00021630975556997625,0.0,0,22,-2.0,984.0
127653,5.313561438561439,0.0022615906520919715,4909.73076923077,26,72,0,0.0004397537379067722,0.0014763161201155925,47,22,-2.0,1001.0
666342,22.87005766062603,0.0021311475409836068,5599.512605042017,119,13,0,0.00032786885245901634,0.0004918032786885246,3,1,-2.0,1214.0
4085,0.13715417673918884,0.0112,314.23076923076917,13,28,0,0.0016,0.0,0,10,-2.0,1241.0
204063,7.10327903091061,0.001212121212121212,1790.026315789474,114,6,0,0.0018181818181818184,0.000404040404040404,2,24,-2.0,1197.0
5198,0.1712121212121212,0.004983057604145904,5198.0,1,25,0,0.00039864460833167234,0.00039864460833167234,2,22,-2.0,1265.0
104998,3.679492570787777,0.0001466777489854789,3181.7575757575764,33,3,0,4.8892582995159634e-05,0.0011245294088886716,23,22,-2.0,1189.0
1788332,60.23753705200754,0.028162911611785094,5882.671052631579,304,65,0,0.004766031195840554,0.0,0,22,-2.0,1237.0
1120938,45.126328502415454,0.00247843959055372,70058.625,16,123,0,0.03076892077053276,0.03576609978238091,1775,22,-2.0,1035.0
4271830,140.37296267087277,0.001004016064257028,12170.45584045584,351,5,0,0.00020080321285140563,0.0,0,22,-2.0,1268.0
6901076,240.62329149232914,0.003646833013435701,2559.746290801187,2696,19,0,0.0009596928982725527,0.0005758157389635318,3,20,-2.0,1195.0
466528,21.175018155410317,0.025020850708924104,984.2362869198313,474,30,0,0.0,0.0,0,22,-2.0,918.0
324358,12.26398971566848,0.006845564074479737,846.8877284595302,383,25,0,0.0002738225629791895,0.001095290251916758,4,22,-2.0,1102.0
58997,2.6375625894134482,0.012708400426090621,19665.666666666668,3,513,0,0.0012386355191121461,0.00022295439344018628,9,22,-2.0,932.0
59834,1.9661540483701367,0.0036006546644844523,842.732394366197,71,11,0,0.0,0.0,0,24,-2.0,1268.0
999002,34.543637621023514,0.007604342021245719,10406.270833333334,96,131,0,0.001683403958901724,0.0013351134846461947,23,22,-2.0,1205.0
1748233,61.16124405261685,0.0012799627647195721,20567.44705882353,85,11,0,0.0,0.00011636025133814287,1,10,-2.0,1191.0
6670,0.23044499723604198,0.004250449566781102,3335.0,2,26,0,0.0019617459538989698,0.00016347882949158083,1,22,-2.0,1206.0
91800,4.217199558985668,0.04258760107816712,946.3917525773196,97,79,0,0.013477088948787064,0.0016172506738544475,3,22,-2.0,907.0
777629,27.458651129943505,0.0004024684733029246,6221.031999999999,125,30,0,5.366246310705661e-05,0.0013818084250067078,103,1,-2.0,1180.0
3009,0.12925257731958764,0.004344919786096257,1504.5,2,13,0,0.0003342245989304813,0.002005347593582888,6,22,-2.0,970.0
51085,1.823943159097401,0.009996254330929865,17028.333333333332,3,427,0,0.0005384399288322877,0.0008895964041576925,38,27,-2.0,1167.0
1946749,72.03778123149793,0.0013855832918211839,19467.49,100,751,0,0.00011992398664231289,0.0006955591225254146,377,24,-2.0,1126.0
24946003,894.5067053930006,0.0018604651162790694,34172.60684931507,730,34,0,0.0004924760601915185,0.00043775649794801634,8,24,-2.0,1162.0
762654,31.71382235528942,0.003973951095133633,7061.61111111111,108,2422,0,0.0003823000021330043,0.0021379266213704057,1303,22,1.8587874136607827,1002.0
218282,8.645516476552599,0.008804539229113676,6063.38888888889,36,45,0,0.0027391899823909216,0.000782625709254549,4,20,-2.0,1052.0
5888501,210.7854023482245,0.015059636159190396,18873.40064102564,312,375,0,0.0006425444761254568,0.00020079514878920524,5,22,-2.0,1164.0
52533,1.862872340425532,0.0022471910112359553,2020.5,26,9,0,0.0,0.0,0,20,-2.0,1175.0
808384,27.27341430499325,0.0008265829062654984,2777.951890034364,291,5,0,0.000495949743759299,0.0008265829062654984,5,22,-2.0,1235.0
6051670,272.8927669552669,0.03376133608691748,99207.70491803279,61,752,0,0.0030079913800844034,0.00017958157493041214,4,24,-2.0,924.0
987475,35.016843971631204,0.025457793657882984,4571.643518518518,216,57,0,0.007146047342563644,0.0,0,20,-2.0,1175.0
133987,4.656206561023075,0.007502206531332745,26797.4,5,17,0,0.00044130626654898496,0.0,0,22,-2.0,1199.0
2192549,74.15276650432901,0.16969247869581328,15888.036231884058,138,1374,0,0.01976040508830431,0.0013585278498209213,11,24,124.9090909090909,1232.0
21500,0.9611945636623748,0.004087699739873653,511.90476190476187,42,11,0,0.0011148272017837237,0.0011148272017837237,3,20,-2.0,932.0
77785,3.037527335207748,0.0024430589133477548,25928.33333333333,3,96,0,0.00015269118208423465,0.0002799338338210968,11,10,-2.0,1067.0
372053,12.780056334157734,0.003751285430818476,14882.12,25,259,0,0.0026070709557811803,0.0011152470199730603,77,20,-2.0,1213.0
213255,7.555803571428571,0.006843455945252352,6093.0,35,32,0,0.00213857998289136,0.000427715996578272,2,20,-2.0,1176.0
130840,5.397689768976898,0.0013515542874305453,4511.7241379310335,29,9,0,0.0,0.0003003453972067878,2,20,-2.0,1010.0
2257463,76.41020173300839,0.002815281024619991,7920.922807017544,285,4669,0,0.0003008835363643983,0.000787482762508826,1306,22,3.5750382848392035,1231.0
10401,0.3587541390728477,0.013874689645100044,5200.5,2,95,0,0.0002920987293705272,0.0001460493646852636,1,10,-2.0,1208.0
24483064,812.2035562632698,0.001898148148148148,73302.58682634731,334,41,0,9.25925925925926e-05,0.0,0,10,-2.0,1256.0
911839,31.091073376977633,0.002218934911242604,2229.435207823961,409,3,0,0.0,0.0007396449704142013,1,24,-2.0,1222.0
7494,0.2724694589877836,0.007131782945736434,2498.0,3,23,0,0.0,0.0,0,10,-2.0,1146.0
1793432,59.82892981051508,0.002171190407752639,48471.135135135126,37,1269,0,0.000313103108446598,0.00044655689237465613,261,22,4.862068965517241,1249.0
1200548,43.6499418266434,0.07778989458378771,3594.4550898203597,334,214,0,0.006179571065067249,0.0018175209014903672,5,20,-2.0,1146.0
40281796,1477.4719776995307,0.003480139205568223,183099.07272727272,220,116,0,0.001890075603024121,0.0007200288011520461,24,27,-2.0,1136.0
304200,10.588972431077694,0.003157560203806159,152100.0,2,924,0,0.0005946054929245364,0.0015787801019030794,462,22,-2.0,1197.0
38846,1.3376721763085402,-1.0,1109.8857142857144,35,-1,0,0.0038482682792743274,-1.0,-1,24,-2.0,1210.0
18416000,647.5386779184248,0.052035122626411176,40924.444444444445,450,1203,0,0.00423893767031446,0.0006488169903542541,15,24,80.2,1185.0
5235,0.26248495788206977,0.006647278770253427,523.5,10,32,0,0.0,0.0002077274615704196,1,22,-2.0,831.0
93958,4.930625524769102,0.0002665245202558636,1592.5084745762713,59,2,0,0.00013326226012793177,0.00013326226012793177,1,20,-2.0,794.0
179797,6.05132606354335,0.0009569377990430623,469.4438642297649,383,1,0,0.0,0.0,0,20,-2.0,1238.0
13324,0.5169149596523899,0.005338078291814947,1024.923076923077,13,12,0,0.00044483985765124553,0.0,0,22,-2.0,1074.0
2834208,96.63829787234043,0.09509483322432964,20389.98561151079,139,727,0,0.01988227599738391,0.002877697841726619,22,24,-2.0,1222.0
1228458,40.72056483691328,0.004203632732286876,614229.0,2,5085,0,0.0005075772856684643,0.0004025898014992544,487,22,10.441478439425053,1257.0
147316286,7055.377681992337,0.0007288822768762384,637732.83982684,231,2532,0,2.0726510242926213e-05,0.00033709365964536937,1171,43,2.1622544833475663,870.0
262059,14.089193548387096,0.014723926380368096,4296.049180327869,61,144,0,0.002556237218813906,0.00030674846625766873,3,22,-2.0,775.0
779962,29.952457757296468,0.002996703626011388,41050.63157894737,19,190,0,9.463274608457011e-05,0.0005677964765074207,36,22,-2.0,1085.0
8012,0.2930933567456834,0.0042473454091193005,8012.0,1,34,0,0.003123048094940662,0.006246096189881324,50,22,-2.0,1139.0
75807,2.845608108108108,0.002696849589343358,10829.57142857143,7,66,0,0.0004903362889715196,0.0013892861520859725,34,22,-2.0,1110.0
19592,0.8312966734555329,0.010511651469098278,1507.0769230769229,13,83,0,0.0021529888551165147,0.0012664640324214793,10,22,-2.0,982.0
142946,6.2563900560224095,0.006887052341597796,916.3205128205127,156,15,0,0.00045913682277318635,0.0018365472910927454,4,22,-2.0,952.0
149085,4.922246434231379,0.0023643323575771227,8282.5,18,42,0,0.00033776176536816035,0.00028146813780680026,5,28,-2.0,1262.0
5586,0.22040719696969696,0.0031817331087404077,507.8181818181818,11,17,0,0.003368893879842785,0.006363466217480815,34,22,-2.0,1056.0
90668286,3068.923842404549,0.004779499854975598,36008.05639396347,2518,379,0,0.00018916226338953557,0.0002143838985081403,17,24,-2.0,1231.0
100036,4.457932263814618,0.018663047166610117,2778.777777777778,36,55,0,0.00169664065151001,0.0006786562606040041,2,10,-2.0,935.0
16942419,743.088552631579,0.00827070963784151,182176.5483870968,93,2265,0,0.0011757918337240466,0.0013401105682506994,367,27,6.1716621253406,950.0
69815,2.452747329960652,0.011291779584462513,2493.392857142857,28,125,0,0.0003613369467028004,0.0003613369467028004,4,17,-2.0,1186.0
18950,0.8173740510697033,0.0007477567298105682,676.7857142857142,28,3,0,0.0,0.0,0,22,-2.0,966.0
671738361,29524.365374472574,0.0015636171469427089,4867669.282608695,138,1006,0,6.2171655942056e-05,0.0008346544810221019,537,24,1.873370577281192,948.0
77493,3.7501451800232286,0.003191701575902653,890.7241379310345,87,16,0,0.00019948134849391585,0.0003989626969878317,2,22,-2.0,861.0
3664,0.14764667956157318,0.03245192307692308,1221.3333333333333,3,108,0,0.0006009615384615385,0.0009014423076923076,3,22,-2.0,1034.0
236118,7.876901521216973,0.01234119782214156,18162.92307692308,13,204,0,0.0013914095583787054,0.001996370235934664,33,23,-2.0,1249.0
278862,12.881651884700663,0.003083620533284963,229.5160493827161,1215,85,0,0.0014511155450752766,0.0011608924360602213,32,20,-2.0,902.0
777054,35.30779716466739,0.0034926470588235296,2765.3167259786483,281,19,0,0.0001838235294117647,0.0,0,22,-2.0,917.0
287048,11.13625077591558,0.01079136690647482,1828.3312101910828,157,18,0,0.002398081534772182,0.001199040767386091,2,26,-2.0,1074.0
13970290,569.5649869536855,0.06287331027978624,93760.3355704698,149,400,0,0.012574662055957246,0.0012574662055957243,8,24,-2.0,1022.0
6132,0.2485408560311284,0.003292894280762565,306.6,20,19,0,0.0012131715771230502,0.001559792027729636,9,22,-2.0,1028.0
54323,2.061437462052216,0.005015186833368652,10864.6,5,71,0,0.0014833651197287562,0.0001412728685455958,2,22,-2.0,1098.0
310777,10.196095800524935,0.0035827476918836986,4708.742424242424,66,26,0,0.0011023839051949845,0.0,0,19,-2.0,1270.0
14921,0.5526296296296296,0.007378588677220284,14921.0,1,110,0,0.00046954655218674543,0.0012074054199087735,18,10,-2.0,1125.0
24867,0.8295636509207366,0.01110248447204969,802.1612903225806,31,143,0,0.0020186335403726712,0.003726708074534162,48,22,-2.0,1249.0
85686,3.184879571810883,0.004877410062522505,1404.688524590164,61,149,0,0.0004910144358244131,0.0033061638678843824,101,22,-2.0,1121.0
148883,5.675625190606892,0.011052990675460542,24813.83333333333,6,243,0,0.000727768933363657,0.0010006822833750282,22,22,-2.0,1093.0
148685,5.800756866416979,0.006321968841724993,1228.801652892562,121,28,0,0.002483630616391962,0.003612553623842854,16,22,-2.0,1068.0
65126,3.24591307814992,0.0008358408559010365,32563.0,2,50,0,0.00010030090270812437,0.0002340354396522902,14,22,-2.0,836.0
105749602,4362.607343234324,0.0008336714744180898,426409.6854838709,248,113,0,2.95104946696669e-05,0.0001180419786786676,16,20,-2.0,1010.0
37977,1.7181053203040173,0.003098787198803227,5425.285714285715,7,58,0,0.0003739915584762515,0.0006945557514558957,13,1,-2.0,921.0
9610,0.3223966720343532,0.0032472552961187572,1372.857142857143,7,21,0,0.0013916808411937526,0.00015463120457708364,1,22,-2.0,1242.0
7672,0.2659456461453133,0.0045617915399502355,1918.0,4,33,0,0.0029029582526956038,0.004008847110865358,29,20,-2.0,1202.0
2213,0.09248579070544967,0.02149912841371296,368.83333333333326,6,37,0,0.0017431725740848347,0.004067402672864613,7,20,-2.0,997.0
37877,1.4218093093093094,0.01580944350758853,9469.25,4,75,0,0.001053962900505902,0.00021079258010118045,1,22,-2.0,1110.0
2845729,106.43809844404548,0.0033276991337418127,51740.527272727275,55,63,0,0.0021128248468201987,0.00026410310585252484,5,25,-2.0,1114.0
7093814,255.2466177317214,0.014477977161500816,181892.66666666663,39,213,0,0.00047580206634040235,0.00013594344752582924,2,22,-2.0,1158.0
119280,4.5181818181818185,0.0023640661938534283,7016.470588235295,17,8,0,0.0,0.0,0,22,-2.0,1100.0
470917,15.747625735687532,0.0006503360069369175,7848.616666666668,60,3,0,0.0,0.0006503360069369175,3,22,-2.0,1246.0
85788,3.7390167364016738,0.008370475051636047,10723.5,8,77,0,0.002717686705076639,0.00010870746820306557,1,22,-2.0,956.0
